Date,HomeTeam_raw,AwayTeam_raw,HomeTeam,AwayTeam,Team_A,Team_B,HomeMarketSpread,AwayMarketSpread,MarketTotal,IsNeutral,AdjOE_A,AdjOE_B,AdjDE_A,AdjDE_B,AdjEM_A,AdjEM_B,AdjTempo_A,AdjTempo_B,HomeCourtAdv_A,HomeCourtAdv_B,PredPoss,ModelScore_A,ModelScore_B,ModelTotal,HomeModelSpread,AwayModelSpread,WinProb_A_pct,PredictedMargin,PredictedWinner,PredictedScoreboard,HomeValue,AwayValue,EdgeSide,EdgeTeam,EdgePoints,TotalEdge
11/28/2025,Butler Bulldogs,Wright St Raiders,Butler,Wright St.,Butler,Wright St.,-16.5,16.5,151.5,FALSE,116.67,107.303,100.99,106.836,15.6803,0.467858,71.3449,67.0676,3.1,3,69.14016025,79,70.3,149.3,-13.93,13.93,91.063,13.9,Butler,Butler 79 – Wright St. 70,-2.57,2.57,AWAY,Wright St.,2.57,-2.2
11/28/2025,Missouri Tigers,Cleveland St Vikings,Missouri,Cleveland St.,Missouri,Cleveland St.,-29.5,29.5,170.5,FALSE,122.099,106.484,102.766,117.79,19.3332,-11.3067,70.4023,72.608,3.6,3.1,71.48814034,87.7,72.8,160.5,-25.86,25.86,98.675,25.9,Missouri,Missouri 88 – Cleveland St. 73,-3.64,3.64,AWAY,Cleveland St.,3.64,-10
11/28/2025,La Salle Explorers,Hofstra Pride,La Salle,Hofstra,La Salle,Hofstra,2.5,-2.5,141.5,TRUE,104.871,105.601,110.971,106.243,-6.10034,-0.641844,66.2805,69.4189,3.3,2.2,67.81340819,71.6,73.4,145,3.7,-3.7,35.048,3.7,Hofstra,La Salle 72 – Hofstra 73,-1.2,1.2,AWAY,Hofstra,1.2,3.5
11/28/2025,Marquette Golden Eagles,Oklahoma Sooners,Marquette,Oklahoma,Marquette,Oklahoma,2.5,-2.5,162.5,TRUE,112.404,118.716,101.274,105.596,11.1292,13.1197,72.6737,68.8529,3.6,4.1,70.71172485,77.1,77.8,154.9,1.41,-1.41,44.162,1.4,Oklahoma,Marquette 77 – Oklahoma 78,1.09,-1.09,HOME,Marquette,1.09,-7.6
11/28/2025,Robert Morris Colonials,Southern Utah Thunderbirds,Robert Morris,Southern Utah,Robert Morris,Southern Utah,-9.5,9.5,150.5,FALSE,107.111,101.435,109.555,115.046,-2.44351,-13.6103,68.3076,71.6722,2.8,2.9,69.94946369,79.2,72.3,151.5,-10.89,10.89,85.999,10.9,Robert Morris,Robert Morris 79 – Southern Utah 72,1.39,-1.39,HOME,Robert Morris,1.39,1
11/28/2025,Seattle Redhawks,Texas State Bobcats,Seattle,Texas St.,Seattle,Texas St.,-6.5,6.5,135.5,TRUE,108.153,102.108,102.555,105.46,5.59802,-3.35194,69.8092,67.3948,2.9,2.4,68.58075671,73.2,70.2,143.4,-6.14,6.14,73.555,6.1,Seattle,Seattle 73 – Texas St. 70,-0.36,0.36,AWAY,Texas St.,0.36,7.9
11/28/2025,San Francisco Dons,Nevada Wolf Pack,San Francisco,Nevada,San Francisco,Nevada,-5.5,5.5,148.5,TRUE,113.476,110.739,102.456,105.469,11.0204,5.26935,68.3654,68.994,2.6,3.9,68.67826166,75.2,73.2,148.4,-3.95,3.95,65.888,3.9,San Francisco,San Francisco 75 – Nevada 73,-1.55,1.55,AWAY,Nevada,1.55,-0.1
11/28/2025,Youngstown St Penguins,Chicago St Cougars,Youngstown St.,Chicago St.,Youngstown St.,Chicago St.,-14.5,14.5,149.5,FALSE,105.165,98.8879,107.78,118.198,-2.61469,-19.3099,70.1758,68.7227,2.9,2.6,69.44164913,79.1,70.2,149.3,-14.78,14.78,92.157,14.8,Youngstown St.,Youngstown St. 79 – Chicago St. 70,0.28,-0.28,HOME,Youngstown St.,0.28,-0.2
11/28/2025,Illinois St Redbirds,Furman Paladins,Illinois St.,Furman,Illinois St.,Furman,-4.5,4.5,146.5,TRUE,110.549,107.988,105.269,108.739,5.2804,-0.751501,68.485,68.045,3.6,2.8,68.264291,74.8,72.8,147.6,-4.12,4.12,66.514,4.1,Illinois St.,Illinois St. 75 – Furman 73,-0.38,0.38,AWAY,Furman,0.38,1.1
11/28/2025,UNC Wilmington Seahawks,Navy Midshipmen,UNC Wilmington,Navy,UNC Wilmington,Navy,-8.5,8.5,143.5,FALSE,112.636,106.747,107.532,106.164,5.10409,0.582352,66.0113,69.1333,3,1.6,67.53623905,75.5,70.7,146.2,-6.35,6.35,74.249,6.4,UNC Wilmington,UNC Wilmington 76 – Navy 71,-2.15,2.15,AWAY,Navy,2.15,2.7
11/28/2025,Tulane Green Wave,Nicholls St Colonels,Tulane,Nicholls,Tulane,Nicholls,-9.5,9.5,150.5,FALSE,112.748,100.878,112.987,108.957,-0.239356,-8.07954,67.9423,69.6242,2.7,2.7,68.77296847,77.7,72.1,149.8,-8.36,8.36,80.118,8.4,Tulane,Tulane 78 – Nicholls 72,-1.14,1.14,AWAY,Nicholls,1.14,-0.7
11/28/2025,Arkansas St Red Wolves,North Dakota St Bison,Arkansas St.,North Dakota St.,Arkansas St.,North Dakota St.,-1.5,1.5,159.5,FALSE,106.695,106.23,108.58,106.62,-1.88566,-0.389795,73.9137,69.2425,2.5,2.7,71.50188916,77.6,75.4,153.1,-1.68,1.68,56.956,1.7,Arkansas St.,Arkansas St. 78 – North Dakota St. 75,0.18,-0.18,HOME,Arkansas St.,0.18,-6.4
11/28/2025,Florida Gators,Providence Friars,Florida,Providence,Florida,Providence,-10.5,10.5,165.5,TRUE,119.792,116.284,94.2191,104.05,25.5729,12.2332,73.6755,74.2489,2.9,3.2,73.96108866,82.8,77.8,160.6,-9.87,9.87,83.813,9.9,Florida,Florida 83 – Providence 78,-0.63,0.63,AWAY,Providence,0.63,-4.9
11/28/2025,American Eagles,Maine Black Bears,American,Maine,American,Maine,-7.5,7.5,135.5,FALSE,102.222,94.3776,111.692,106.565,-9.47011,-12.1879,69.6893,66.7949,2.1,2.6,68.21140945,72.4,69.1,141.5,-4.16,4.16,66.685,4.2,American,American 72 – Maine 69,-3.34,3.34,AWAY,Maine,3.34,6
11/28/2025,South Carolina Gamecocks,Charleston Southern Buccaneers,South Carolina,Charleston Southern,South Carolina,Charleston Southern,-17.5,17.5,150.5,FALSE,114.064,103.083,104.696,112.733,9.36727,-9.65055,67.85,71.5047,3.3,2,69.62942613,80.8,70.5,151.3,-16.87,16.87,94.332,16.9,South Carolina,South Carolina 81 – Charleston Southern 70,-0.63,0.63,AWAY,Charleston Southern,0.63,0.8
11/28/2025,Davidson Wildcats,North Carolina A&T Aggies,Davidson,North Carolina A&T,Davidson,North Carolina A&T,-14.5,14.5,148.5,FALSE,108.732,98.9165,105.141,112.347,3.59132,-13.4309,67.54,72.271,2.8,3.5,69.82545494,78.7,69.7,148.4,-14.97,14.97,92.374,15,Davidson,Davidson 79 – North Carolina A&T 70,0.47,-0.47,HOME,Davidson,0.47,-0.1
11/28/2025,Eastern Michigan Eagles,NJIT Highlanders,Eastern Michigan,NJIT,Eastern Michigan,NJIT,-14.5,14.5,142.5,FALSE,104.353,94.5133,107.579,112.406,-3.22579,-17.8929,68.2874,70.2365,2.9,2.3,69.2482376,76.6,68.4,145,-13.35,13.35,90.242,13.3,Eastern Michigan,Eastern Michigan 77 – NJIT 68,-1.15,1.15,AWAY,NJIT,1.15,2.5
11/28/2025,Virginia Cavaliers,Queens University Royals,Virginia,Queens,Virginia,Queens,-22.5,22.5,160.5,FALSE,119.142,112.556,102.556,115.991,16.5862,-3.43535,67.8658,69.2643,3.4,2.8,68.55791881,82.5,71.9,154.3,-17.47,17.47,94.839,17.5,Virginia,Virginia 82 – Queens 72,-5.03,5.03,AWAY,Queens,5.03,-6.2
11/28/2025,Colorado St Rams,South Florida Bulls,Colorado St.,South Florida,Colorado St.,South Florida,-1.5,1.5,160.5,TRUE,121.125,114.347,109.929,104.719,11.1959,9.62732,64.4069,73.794,3.7,2.7,68.78164728,77.7,77.1,154.8,-1.08,1.08,54.483,1.1,Colorado St.,Colorado St. 78 – South Florida 77,-0.42,0.42,AWAY,South Florida,0.42,-5.7
11/28/2025,Lafayette Leopards,Le Moyne Dolphins,Lafayette,Le Moyne,Lafayette,Le Moyne,-4.5,4.5,153.5,FALSE,100.585,102.843,115.722,118.03,-15.1368,-15.1874,69.0946,69.2529,2.2,2.2,69.17365943,76.8,74.4,151.2,-2.46,2.46,60.089,2.5,Lafayette,Lafayette 77 – Le Moyne 74,-2.04,2.04,AWAY,Le Moyne,2.04,-2.3
11/28/2025,Pennsylvania Quakers,Merrimack Warriors,Penn,Merrimack,Penn,Merrimack,-4.5,4.5,153.5,FALSE,108.38,102.923,113.347,111.01,-4.96652,-8.08649,72.1785,67.1119,2.3,1.9,69.55305282,77.6,73.9,151.5,-4.7,4.7,68.64,4.7,Penn,Penn 78 – Merrimack 74,0.2,-0.2,HOME,Penn,0.2,-2
11/28/2025,Lehigh Mountain Hawks,UC Santa Barbara Gauchos,Lehigh,UC Santa Barbara,Lehigh,UC Santa Barbara,11.5,-11.5,148.5,TRUE,99.424,112.219,111.189,110.756,-11.7648,1.46296,70.2533,68.0234,2.1,2.2,69.12036991,72.6,77.2,149.8,9.14,-9.14,17.89,9.1,UC Santa Barbara,Lehigh 73 – UC Santa Barbara 77,2.36,-2.36,HOME,Lehigh,2.36,1.3
11/28/2025,Colorado Buffaloes,Washington Huskies,Colorado,Washington,Colorado,Washington,4.5,-4.5,155.5,TRUE,117.826,115.773,106.502,99.7941,11.3236,15.9788,69.88,68.9685,3.9,3,69.42125813,75.5,77.2,152.7,3.23,-3.23,36.851,3.2,Washington,Colorado 76 – Washington 77,1.27,-1.27,HOME,Colorado,1.27,-2.8
11/28/2025,Florida St Seminoles,Texas A&M Aggies,Florida St.,Texas A&M,Florida St.,Texas A&M,-1.5,1.5,168.5,TRUE,113.06,115.296,99.4064,102.641,13.6533,12.6556,74.7934,72.7194,3.2,3,73.74181999,79.5,79.2,158.7,-0.74,0.74,53.062,0.7,Florida St.,Florida St. 80 – Texas A&M 79,-0.76,0.76,AWAY,Texas A&M,0.76,-9.8
11/28/2025,Xavier Musketeers,Texas A&M-CC Islanders,Xavier,Texas A&M Corpus Chris,Xavier,Texas A&M Corpus Chris,-14.5,14.5,146.5,FALSE,111.688,101.236,102.357,108.02,9.33039,-6.78398,71.1526,69.1372,3.4,2.7,70.13042341,78.9,69.5,148.4,-15.04,15.04,92.462,15,Xavier,Xavier 79 – Texas A&M Corpus Chris 70,0.54,-0.54,HOME,Xavier,0.54,1.9
11/28/2025,TCU Horned Frogs,Wisconsin Badgers,TCU,Wisconsin,TCU,Wisconsin,5.5,-5.5,154.5,TRUE,112.564,122.286,98.9507,100.041,13.6129,22.2442,69.4778,71.0127,4.5,2.8,70.23686538,74.7,77.7,152.4,6.06,-6.06,26.69,6.1,Wisconsin,TCU 75 – Wisconsin 78,-0.56,0.56,AWAY,Wisconsin,0.56,-2.1
11/28/2025,Idaho State Bengals,CSU Northridge Matadors,Idaho St.,CSUN,Idaho St.,CSUN,-1.5,1.5,150.5,TRUE,105.065,105.397,111.075,110.286,-6.00902,-4.88956,65.1815,74.2725,2.6,2.2,69.43067906,74.8,75.1,149.9,0.78,-0.78,46.766,0.8,CSUN,Idaho St. 75 – CSUN 75,-2.28,2.28,AWAY,CSUN,2.28,-0.6
11/28/2025,Clemson Tigers,Alabama A&M Bulldogs,Clemson,Alabama A&M,Clemson,Alabama A&M,-28.5,28.5,141.5,FALSE,119.585,99.0102,99.931,110.879,19.6543,-11.8684,66.7551,67.6292,3.5,3,67.18930722,79.3,64.9,144.3,-25.03,25.03,98.481,25,Clemson,Clemson 79 – Alabama A&M 65,-3.47,3.47,AWAY,Alabama A&M,3.47,2.8
11/28/2025,Georgetown Hoyas,Miami Hurricanes,Georgetown,Miami FL,Georgetown,Miami FL,4.5,-4.5,154.5,TRUE,112.666,113.777,102.206,98.2953,10.4602,15.4814,70.6294,71.971,2.9,2.9,71.29388904,75.2,77,152.2,3.58,-3.58,35.511,3.6,Miami FL,Georgetown 75 – Miami FL 77,0.92,-0.92,HOME,Georgetown,0.92,-2.3
11/28/2025,Mississippi St Bulldogs,SMU Mustangs,Mississippi St.,SMU,Mississippi St.,SMU,1.5,-1.5,164.5,FALSE,114.599,117.834,103.552,101.227,11.0472,16.6068,70.7988,72.4403,3.8,3.2,71.61014432,79.4,77.2,156.5,-0.2,0.2,50.828,0.2,Mississippi St.,Mississippi St. 79 – SMU 77,1.7,-1.7,HOME,Mississippi St.,1.7,-8
11/28/2025,Pittsburgh Panthers,Ohio State Buckeyes,Pittsburgh,Ohio St.,Pittsburgh,Ohio St.,4.5,-4.5,146.5,FALSE,111.385,119.716,103.443,100.085,7.94174,19.6312,65.9808,70.2914,3.1,3.5,68.06792295,73.7,74.2,147.9,4.55,-4.55,31.913,4.5,Ohio St.,Pittsburgh 74 – Ohio St. 74,-0.05,0.05,AWAY,Ohio St.,0.05,1.4
11/28/2025,Stanford Cardinal,Saint Louis Billikens,Stanford,Saint Louis,Stanford,Saint Louis,4.5,-4.5,158.5,TRUE,110.702,114.155,102.267,98.6761,8.43561,15.479,71.6241,73.3066,3.3,4,72.45558393,75.9,78.4,154.3,5.1,-5.1,29.932,5.1,Saint Louis,Stanford 76 – Saint Louis 78,-0.6,0.6,AWAY,Saint Louis,0.6,-4.2
11/28/2025,Wichita St Shockers,Western Kentucky Hilltoppers,Wichita St.,Western Kentucky,Wichita St.,Western Kentucky,-4.5,4.5,154.5,TRUE,111.733,107.118,103.142,104.93,8.59072,2.18817,68.4219,74.1569,2.9,3.7,71.17405948,77.1,74.8,151.9,-4.56,4.56,68.124,4.6,Wichita St.,Wichita St. 77 – Western Kentucky 75,0.06,-0.06,HOME,Wichita St.,0.06,-2.6
11/28/2025,Georgia Tech Yellow Jackets,DePaul Blue Demons,Georgia Tech,DePaul,Georgia Tech,DePaul,1.5,-1.5,145.5,TRUE,104.75,109.047,97.3299,103.696,7.42047,5.35056,71.8752,69.989,2.7,3,70.91956072,73.9,73.2,147.1,-1.47,1.47,56.086,1.5,Georgia Tech,Georgia Tech 74 – DePaul 73,2.97,-2.97,HOME,Georgia Tech,2.97,1.6
11/28/2025,Albany Great Danes,Colgate Raiders,Albany,Colgate,Albany,Colgate,5.5,-5.5,145.5,TRUE,100.968,108.141,112.474,109.516,-11.5061,-1.37525,68.6864,68.2525,2.1,2.2,68.46876258,72.1,75.5,147.6,6.94,-6.94,23.938,6.9,Colgate,Albany 72 – Colgate 76,-1.44,1.44,AWAY,Colgate,1.44,2.1
11/28/2025,Louisiana Ragin' Cajuns,Jackson St Tigers,Louisiana,Jackson St.,Louisiana,Jackson St.,-5.5,5.5,136.5,FALSE,100.059,99.8235,112.538,113.572,-12.4789,-13.7484,65.9805,70.7206,2.5,2.6,68.2683687,74.3,71.1,145.4,-3.62,3.62,64.629,3.6,Louisiana,Louisiana 74 – Jackson St. 71,-1.88,1.88,AWAY,Jackson St.,1.88,8.9
11/28/2025,Idaho Vandals,Sam Houston St Bearkats,Idaho,Sam Houston St.,Idaho,Sam Houston St.,-1.5,1.5,155.5,TRUE,106.715,109.453,109.856,110.209,-3.14067,-0.756206,68.4211,71.2982,2.6,2.9,69.83002738,75.7,76.6,152.3,1.67,-1.67,43.106,1.7,Sam Houston St.,Idaho 76 – Sam Houston St. 77,-3.17,3.17,AWAY,Sam Houston St.,3.17,-3.2
11/28/2025,Dayton Flyers,BYU Cougars,Dayton,BYU,Dayton,BYU,10.5,-10.5,150.5,TRUE,112.406,124.202,99.959,96.9944,12.4468,27.2071,68.3404,69.7835,3.3,4.1,69.05441134,72.3,77.4,149.7,10.19,-10.19,15.463,10.2,BYU,Dayton 72 – BYU 77,0.31,-0.31,HOME,Dayton,0.31,-0.8
11/28/2025,Minnesota Golden Gophers,Santa Clara Broncos,Minnesota,Santa Clara,Minnesota,Santa Clara,3.5,-3.5,140.5,TRUE,109.744,115.267,103.949,100.71,5.79486,14.5576,65.229,69.353,2.9,2.4,67.22781408,70.7,73.7,144.4,5.89,-5.89,27.253,5.9,Santa Clara,Minnesota 71 – Santa Clara 74,-2.39,2.39,AWAY,Santa Clara,2.39,3.9
11/28/2025,LSU Tigers,Drake Bulldogs,LSU,Drake,LSU,Drake,-11.5,11.5,148.5,TRUE,119.557,107.103,101.524,105.447,18.0327,1.65624,71.1618,67.7246,3.6,3.4,69.4006676,78.1,72.4,150.5,-11.37,11.37,86.924,11.4,LSU,LSU 78 – Drake 72,-0.13,0.13,AWAY,Drake,0.13,2
11/28/2025,Loyola Marymount Lions,Stony Brook Seawolves,Loyola Marymount,Stony Brook,Loyola Marymount,Stony Brook,-9.5,9.5,137.5,FALSE,106.099,104.896,101.478,111.842,4.62076,-6.94639,67.3878,67.7849,2.6,2.5,67.58576672,75.1,68.3,143.4,-10.68,10.68,85.565,10.7,Loyola Marymount,Loyola Marymount 75 – Stony Brook 68,1.18,-1.18,HOME,Loyola Marymount,1.18,5.9
11/28/2025,Hawai'i Rainbow Warriors,North Dakota Fighting Hawks,Hawaii,North Dakota,Hawaii,North Dakota,-16.5,16.5,147.5,FALSE,105.886,100.312,99.403,112.091,6.48266,-11.7798,71.0493,70.7094,2.5,2.8,70.8789425,78.6,69.4,148,-15.69,15.69,93.187,15.7,Hawaii,Hawaii 79 – North Dakota 69,-0.81,0.81,AWAY,North Dakota,0.81,0.5
