"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2026,"Lehigh",44.9367088607595,300,19.7068604507944,255,17.7570093457944,361,31.6455696202532,251
2026,"Liberty",66.2393162393162,1,10.7392846869307,8,25.8620689655172,291,25.6410256410256,326
2026,"Lindenwood",44.6581196581197,310,20.7398872474384,295,26.7080745341615,276,44.4444444444444,79
2026,"Lipscomb",44.0860215053763,316,18.7252430680591,214,32.1739130434783,155,23.6559139784946,338
2026,"Little Rock",52.5157232704403,139,28.4994779190467,364,33.695652173913,130,24.5283018867925,333
2026,"Long Beach St.",45.6709956709957,282,20.0384666994677,272,27.3333333333333,264,29.004329004329,289
2026,"Longwood",42.8191489361702,329,11.6706541401646,15,32.03125,158,45.7446808510638,65
2026,"Louisiana",47.2093023255814,255,19.358024691358,239,29.4117647058824,212,30.2325581395349,274
2026,"Louisiana Monroe",50,186,19.5851050122407,246,20.2797202797203,349,31.5789473684211,253
2026,"Louisiana Tech",39.0350877192982,358,19.8340802898827,265,36.046511627907,88,42.1052631578947,100
2026,"Louisville",59.5864661654135,19,14.1189683526533,55,37.7483443708609,61,48.4962406015038,47
2026,"Loyola Chicago",49.2753623188406,210,17.5412067140481,174,30.9782608695652,178,43.1159420289855,88
2026,"Loyola MD",51.3333333333333,158,16.6481687014428,138,24.6153846153846,312,30.6666666666667,267
2026,"Loyola Marymount",57.7854671280277,43,18.1288442861768,190,28.4023668639053,233,32.5259515570934,238
2026,"Maine",45.343137254902,293,20.3242644002032,281,17.9856115107914,360,34.8039215686275,206
2026,"Manhattan",49.3150684931507,208,17.277856135402,160,29.1970802919708,219,49.3150684931507,41
2026,"Marist",50,186,22.6155358898722,332,25,302,28.125,301
2026,"Marquette",50.3048780487805,183,15.4558475733653,94,37.1287128712871,70,40.2439024390244,130
2026,"Marshall",59.0336134453782,25,22.9790726302831,335,32.3076923076923,151,32.3529411764706,240
2026,"Maryland",50.4587155963303,180,19.1938579654511,235,30.8270676691729,184,53.2110091743119,20
2026,"Maryland Eastern Shore",34.703196347032,364,30.5107832009081,365,28.8461538461538,227,17.8082191780822,361
2026,"Massachusetts",53.0241935483871,125,20.6551557205099,293,37.2413793103448,68,44.758064516129,73
2026,"McNeese",56.25,66,18.6393289841566,208,30.3571428571429,195,64.5833333333333,3
2026,"Memphis",48.3783783783784,232,17.5675675675676,176,33.0357142857143,140,41.0810810810811,110
2026,"Mercer",48.4042553191489,231,14.5611739946533,64,26.271186440678,282,31.9148936170213,249
2026,"Mercyhurst",47.3214285714286,253,17.0253014897139,149,27.8195488721805,252,31.25,258
2026,"Merrimack",45.5357142857143,286,19.5989474639325,247,29.1390728476821,221,40.625,118
2026,"Miami FL",55.3359683794466,81,14.2384105960265,57,32.8571428571429,143,44.2687747035573,80
2026,"Miami OH",56.5573770491803,62,16.2400706090026,123,27.9411764705882,245,26.2295081967213,319
2026,"Michigan",59.4594594594595,20,20.1080271672282,275,38.2022471910112,52,37.8378378378378,167
2026,"Michigan St.",47.2067039106145,256,16.2112373349708,122,45.5357142857143,5,49.1620111731844,44
2026,"Middle Tennessee",54.9180327868852,91,15.4413054921916,93,26.4705882352941,279,27.8688524590164,304
2026,"Milwaukee",51.797385620915,153,15.3294080758109,87,32.0652173913044,157,38.2352941176471,158
2026,"Minnesota",52.0089285714286,149,16.3554586343192,129,39.4366197183099,36,54.9107142857143,14
2026,"Mississippi",55.672268907563,75,12.5623498983928,23,35.9712230215827,90,42.436974789916,95
