"Season","TeamName","FG2Pct","RankFG2Pct","FG3Pct","RankFG3Pct","FTPct","RankFTPct","BlockPct","RankBlockPct","OppFG2Pct","RankOppFG2Pct","OppFG3Pct","RankOppFG3Pct","OppFTPct","RankOppFTPct","OppBlockPct","RankOppBlockPct","FG3Rate","RankFG3Rate","OppFG3Rate","RankOppFG3Rate","ARate","RankARate","OppARate","RankOppARate","StlRate","RankStlRate","OppStlRate","RankOppStlRate","DFP","NSTRate","RankNSTRate","OppNSTRate","RankOppNSTRate"
2026,"NJIT",48.7603305785124,242,36,105,69.0476190476191,223,9.33333333333333,181,44.6666666666667,57,26.3157894736842,41,65.8823529411765,71,11.5702479338843,260,45.2488687782805,81,43.1818181818182,263,51.5789473684211,198,45.360824742268,68,0.0772912915550481,291,0.0983707347064248,192,NULL,10.5397215756884,320,9.13442536559659,98
2026,"Navy",53.0973451327434,148,32.6086956521739,180,75.7575757575758,81,6.36363636363636,279,55.4545454545455,263,31.8181818181818,152,74.6031746031746,255,11.5044247787611,259,28.9308176100629,339,37.5,129,57.3333333333333,107,50,127,0.119825055419088,78,0.143790066502906,347,NULL,6.23090288179258,88,4.31370199508717,347
2026,"Nebraska",61.1111111111111,38,38.4,59,73.4177215189873,137,5.96026490066225,295,44.3708609271523,53,29.2452830188679,92,83.6734693877551,361,11.1111111111111,239,49.800796812749,29,41.2451361867704,210,66.4,20,48.9795918367347,112,0.111927247289262,116,0.0734522560335782,54,NULL,5.24658971668416,43,9.09408884225254,100
2026,"Nebraska Omaha",51.4084507042254,186,38.3720930232558,60,75.2808988764045,90,6.2992125984252,283,59.8425196850394,317,30.9090909090909,133,82.6923076923077,357,7.74647887323944,107,37.719298245614,217,46.4135021097046,321,44.3396226415094,303,50.9090909090909,148,0.118122204368784,86,0.0972771094801755,180,NULL,7.64320145915664,174,5.21127372215226,328
2026,"Nevada",46.4285714285714,280,30.4878048780488,238,72.65625,154,12.2302158273381,87,55.3956834532374,260,35.0515463917526,234,64.9350649350649,56,13.6904761904762,320,32.8,314,41.1016949152542,205,59.2233009708738,79,60.3603603603604,288,0.0859637340496978,254,0.0644728005372733,31,NULL,6.08909782852026,77,5.73091560331319,305
2026,"New Hampshire",40.5940594059406,341,26.4705882352941,317,75,92,4.80769230769231,328,56.7307692307692,280,29.8245614035088,102,76.7441860465116,294,12.8712871287129,295,40.2366863905325,170,35.4037267080745,97,45.7627118644068,289,53.9473684210526,200,0.092423689650979,208,0.107016903806397,237,NULL,11.1881308524869,336,3.89152377477806,352
2026,"New Haven",50.6024096385542,206,26.3736263736264,319,67.1232876712329,269,5.81395348837209,300,51.1627906976744,172,35.1851851851852,241,75.8620689655172,281,7.83132530120482,112,35.408560311284,261,38.5714285714286,153,38.8888888888889,348,43.6507936507937,49,0.100303951367781,169,0.11854103343465,293,NULL,10.3343465045593,312,7.29483282674772,222
2026,"New Mexico",54.1095890410959,124,29.3478260869565,260,72.6190476190476,156,10.7843137254902,122,50,148,27.1186440677966,66,75.6756756756757,274,8.21917808219178,127,38.6554621848739,200,53.6363636363636,359,48.1132075471698,257,49.3975903614458,121,0.131427049107539,35,0.0781458129828612,68,NULL,8.16978953911731,198,10.3010389841044,58
2026,"New Mexico St.",54.1666666666667,121,31.25,216,76.9230769230769,65,14.8148148148148,45,55.5555555555556,264,28.5714285714286,82,82.3529411764706,355,4.16666666666667,18,57.1428571428571,3,50.9090909090909,353,65.2173913043478,32,43.4782608695652,45,0.121742438653224,66,0.0608712193266121,26,NULL,6.08712193266121,76,7.60890241582652,205
2026,"New Orleans",45.7142857142857,290,38.8059701492537,51,73.4375,135,6.42201834862385,275,54.1284403669725,233,19.7530864197531,3,72.7272727272727,212,13.3333333333333,310,38.953488372093,189,42.6315789473684,249,54.0540540540541,158,53.3333333333333,188,0.0700607192900514,311,0.112097150864082,253,NULL,8.40728631480617,217,3.26950023353573,359
