"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2026,"Marquette",48.0263157894737,122,20.5189700542953,85,29.4117647058824,139,35.1973684210526,168
2026,"Marshall",51.5873015873016,193,17.3984407057858,188,32.5,210,44.8412698412698,291
2026,"Maryland",47.4137931034483,108,21.9856918513348,43,30.9210526315789,172,34.4827586206897,156
2026,"Maryland Eastern Shore",46.780303030303,95,14.1657207718502,310,39.6341463414634,333,28.7878787878788,68
2026,"Massachusetts",50.8928571428571,172,21.9461029530418,45,23.8461538461538,39,45.0892857142857,293
2026,"McNeese",44.1666666666667,56,23.8583410997204,19,49.3827160493827,364,40,227
2026,"Memphis",54.6783625730994,274,16.6666666666667,224,28.125,111,49.1228070175439,320
2026,"Mercer",55.9278350515464,297,18.6565041806496,144,37.6146788990826,310,30.4123711340206,86
2026,"Mercyhurst",44.1624365482233,54,20.8087018207614,76,35.2941176470588,264,63.4517766497462,362
2026,"Merrimack",53.9130434782609,255,17.784230106161,176,41.7910447761194,344,46.5217391304348,302
2026,"Miami FL",45.2479338842975,70,19.5364238410596,113,25.9259259259259,64,36.3636363636364,178
2026,"Miami OH",50.9615384615385,174,21.8887908208297,49,16.6666666666667,1,36.5384615384615,182
2026,"Michigan",44.2857142857143,59,14.9740627841061,283,24.812030075188,51,24.2857142857143,25
2026,"Michigan St.",48.5207100591716,126,17.6849861836045,182,21.1009174311927,16,27.810650887574,58
2026,"Middle Tennessee",50.9259259259259,173,16.8450605369363,215,18.75,4,44.4444444444444,282
2026,"Milwaukee",54.5901639344262,272,17.2804236490959,193,36.5714285714286,287,39.344262295082,221
2026,"Minnesota",47.2222222222222,102,19.2630957248648,122,21.3793103448276,18,39.8148148148148,225
2026,"Mississippi",46.3800904977376,89,17.7350822094957,180,25.8278145695364,63,39.3665158371041,222
2026,"Mississippi St.",45.771144278607,80,14.476362813843,297,28.5714285714286,121,27.363184079602,54
2026,"Mississippi Valley St.",55.625,293,13.0736756094239,339,40.1069518716578,337,47.1875,309
2026,"Missouri",47.3509933774834,105,18.1956027293404,161,26.1538461538462,68,29.8013245033113,77
2026,"Missouri St.",48.8188976377953,131,20.9583368545593,71,37.9746835443038,314,36.2204724409449,177
2026,"Monmouth",40.7258064516129,14,15.0361808100742,279,41.3793103448276,343,44.3548387096774,280
2026,"Montana",51.8433179723502,198,12.2725349132459,347,30.7086614173228,167,29.0322580645161,73
2026,"Montana St.",52.0454545454545,207,15.881809787627,247,28.8,130,41.8181818181818,249
2026,"Morehead St.",56.280193236715,299,15.0358810798496,280,45,356,35.7487922705314,173
2026,"Morgan St.",56.7251461988304,310,16.7500290799116,222,34.020618556701,237,53.2163742690058,337
